Applicant.ID,Position.Name,Employer.Name,City,State.Name,State.Code,Start.Date,End.Date,Job.Description,Salary,Can.Contact.Employer,Created.At,Updated.At
13866,Kickboxing & Personal Trainer,CKO Kickboxing,NA,NA,NA,39661,,"- Offer one-on-one fitness program tailored to clients’ needs
- Develop exercise programs that provide optimum results
- Act as motivator to push clients to their physical limits
- Monitoring and communicate client progress",NA,NA,2015-02-06 13:29:07 UTC,2015-02-06 13:29:07 UTC
13866,Human Resources Associate,Atlantic Coast Media Group,NA,NA,NA,40544,40633,"- Set up and maintain new hire kits
- Process new hires into HRIS system
- Input payroll changes as requested by employees or agency
- Audit active and terminated I-9 forms to comply with federal regulations
- Examine payroll report for HR and Finance Department
- Assess Evidence of Insurability forms
- Respond to Unemployment Insurance Benefits
- Monitor Leave of Absence report
- Submit completed STD and LTD forms to agencies
- Design floor plan for Financial Department",NA,NA,2015-02-06 13:29:07 UTC,2015-02-06 13:29:07 UTC
13866,Human Resources Manager,CETEC LLC,NA,NA,NA,39387,39872,"- Communicated Human Resources policies, procedures, laws, standards and government regulations
- Maintained employee documentation as dictated by EEO and ADA 
- Updated employee handbook with resolutions and pertinent information
- Ascertained that terms of union contract are adhered to
- Maintained working relationship with Union officials 
- Conducted research, assimilate data and create wage/salary scale
- Administered classification programs
- Conducted performance appraisals and yearly reviews
- Utilized payroll reports to prepare executive summary
- Submitted workers compensation and disability claims",NA,NA,2015-02-06 13:29:07 UTC,2015-02-06 13:29:07 UTC
13870,Secretary,Runnels Specialized Hospital,,,,41699,42004,"-Answer the telephone in a professional manner; answer questions, transfer calls,and take messages
-Call perspective candidates to schedule interviews
-Conduct employment verification on candidates the Director of Nursing would like to hire
-Answer employment verifications on current employees for companies looking to hire them
-Assist with scheduling the nursing staff for regular shifts and overtime
-Assist in filling out Family Medical Leave forms  
-Use Excel and Word to create and update files
-Fix and problems that occur when using Excel and Word
-File paper work",NA,NA,2015-02-06 16:07:04 UTC,2015-02-06 16:07:04 UTC
13870,HR Talent Scout/Internship Supervisor,Village Critter Outfitter,,,,41395,41820,"-Screen resumes, recruite candidates, interview applicants, and hire applicants who were a good fit for the virtual positions available
-Created the exit interview and conducted exit interviews
-On board new interns on to the online work space
-Assist in managing fellow interns",NA,NA,2015-02-06 16:07:04 UTC,2015-02-06 16:07:04 UTC
13870,Cook,Muscle Maker Grill,,,,41548,41759,"-Key holder; Responsible for opening and closing the store 
-Kept a organized and clean work area 
-Prepare meals for patrons. 
-Answer phone calls from clientele in a professional manner
-Processing payment for orders promptly and efficiently
-Deliver orders to patrons homes and places of business.",NA,NA,2015-02-06 16:07:04 UTC,2015-02-06 16:07:04 UTC
13870,Snack Bar Attendent,AMF,Mechanicsville,Virginia,VA,40057,41547,"-Provide customers with prompt, efficient and courteous service.
-Process payment for all orders
-Prepare meals for patrons
-Deliver meals to patron's tables
-Maintain cleanliness and organization of the work area",NA,NA,2015-02-06 16:07:04 UTC,2015-02-06 16:07:04 UTC
13870,Teachers Assistant,Rutgers University,New Brunswick,New Jersey,NJ,41153,41274,Assisted Professor Ryan in an Introduction to Labor Studies course.  Helped students understand assignments and assisted with addressing any questions and concerns from the class.  I also aided Professor Ryan with grading the final exam.,NA,NA,2015-02-06 16:07:04 UTC,2015-02-06 16:07:04 UTC
13871,Human Resources Manager,Oasis Foods Company,Hillside ,New Jersey,NJ,41617,42037,"Responsible for Payroll, Employees relation issues, record keeping, recruiting, financial reports etc.",32,TRUE,2015-02-06 16:42:33 UTC,2015-02-06 16:42:33 UTC
13875,Executive Administrative Assistant,Kelly Services,New York,New York,NY,40179,,"Microsoft Office Suite 2003, 2007-2010, WordPerfect, Litigation Support, Lotus Notes, Calendar, Travel (Domestic / International) & Expenses, Import & Export, QuickBooks, Loan Post, MYOB Plus, A/R, A/P, Billing, Collections, Dictaphone, Fast Long Hand, Filing, Workspeed, Data Entry, Heavy Phones, Etc.",20,TRUE,2015-02-06 19:31:26 UTC,2015-02-06 19:37:47 UTC
13875,Executive Assistant to President & CEO,Franklin Financial Mortgage Brokers,Franklin Square,New York,NY,37622,40209,"• Answered all incoming calls on multi-line telephones.
• Serve coffee or tea to guests, and to keep the reception  
   area tidy. 
• Answer visitors' inquiries about the company and its
   services. 
• Enter new contacts and do guest data, information 
   communication.
• Increased business volume ten percent by creating a 
   company database.
• Responsible for setting appointments, filing and record 
   keeping. 
• Collected financial data from clients for mortgage 
   approvals.
• Coordinated meetings for mortgage closings.
• Composed all correspondence and memorandums.
• Maintained calendar for daily activity.
• Coordinated mortgage closings
• Prepared travel and expense reports.
• Sorted mail for distribution.
• Calculated and prepared financial statements for quarterly reports.
• Handled confidential personal business regarding owner’s 
  home.",23,TRUE,2015-02-06 19:31:26 UTC,2015-02-06 19:37:47 UTC
13875,Executive Assistant,"Lerner, Cumbo & Associates",New York,New York,NY,37257,37652,"• Prepared financial and quarterly reports.
• Maintained financial bank accounts.
• Prepared engineering reports for field operators.
• Composed departmental correspondence and memorandum.
• Set up travel, hotel and rental car arrangements.
• Maintained calendars for daily activity.
• Coordinated special events.",17,TRUE,2015-02-06 19:31:26 UTC,2015-02-06 19:37:47 UTC
13875,Executive Assistant to the Controller,"Advanced Fertility Services, P.C.",New York,New York,NY,33482,37256,"• Demonstrated ability to interface with personnel at all levels, 
  both verbally and in writing.
• Effectively managed and coordinated simultaneous projects 
  and successfully prioritized multiple tasks.
• Processed all associated doctor log sheets for payroll.
• Negotiated delinquent accounts for reimbursement.
• Handled hectic front desk billing, phones and scheduling.
• Prepared correspondence requiring medical coding and 
  terminology.
• Maintained all patient files for insurance billing. 
• Set up travel, hotel and car rental arrangements for medical 
  personnel.
• Ordered supplies necessary for day-to-day operations.
• Responsible for the posting of all monies received from 
  patients and insurance companies.
• Calculated business transactions for end of the day 
  deposits.",18,TRUE,2015-02-06 19:31:26 UTC,2015-02-06 19:37:47 UTC
13876,HRMS Data Analyst (Temp),The Madison Square Garden Company,,,,41852,,"*Manage and organize electronic data according to corporate data administration policies and standards in order to ensure that the information needs of the users are met.
*Perform administration and maintenance of the Human Resources Management Systems (HRMS) including system employee changes, system set-up/changes; implementation and maintenance of employee and manager self-service functionality and connections to third-party vendors; conducting data audits and ensuring the integrity of data and reporting.
*Responsible for full employee life cycle and ensuring the validity of data. Maintains personnel files governing body files, and associated information as per the legal and policy requirements. Verify information required by law, policy and regulatory agencies for all employees.
*Assist with HR related projects including preparation for Open Enrollment, completion of compensation and/or benefits surveys, maintenance and updates to job description files and ensures the electronic postings are accurate and up-to-date. 
* Provide verification of employment for current and past employees. 
*Ensure compliance with all regulatory laws and regulations. Stays abreast on changing laws impacting HR to ensure Company compliance.",NA,NA,2015-02-06 20:25:14 UTC,2015-02-06 20:25:14 UTC
13876,HRIS Ops Analyst,Brown Brothers Harriman,,,,41275,41729,"* Handle the routine processing/updating of HR transactions including, terminations, transfers, leaves and employee data updates
*Maintain Human Resources Information System (HRIS) including data entry, processing employee actions and continually auditing data for accuracy and completeness. Generate and distribute HR reports as requested by management
*Support the termination process by calculating vacation payouts
*Create requisitions; update job requisitions and approval processes
*Process Contingent Workers and Persons of Interest
* Respond to inquiries directed to HR Operations in a timely and accurate manner. 
* Review issues/questions and investigate with the appropriate HR or BBH contacts to formulate an accurate answer. 
*Exemplify high client service standards by demonstrating strong verbal and written correspondences with clients.
*Coordinate with business leaders and HR Business Partners to follow up on pending transactions, fill in missing information or confirm data.
*Respond to information requests (Unemployment appeals, Department of Labor requests, etc).
*Serve as a liaison with Payroll to communicate employee status changes, investigate discrepancies, and ensure employees are paid correctly and in a timely manner.
*Process flexible work arrangements, severance agreements, death and retirement
* Identify reporting needs within the team to be more self sufficient 
*Managed coordination of charity events/fundraisers/blood drives. Responsible for creating blast emails and to get employee participation
*Often participated in New Employee orientations and trainings
*Track and manage budget for in house inventory
*Other duties as assigned",NA,NA,2015-02-06 20:25:14 UTC,2015-02-06 20:25:14 UTC
